2026-04-05 02:11:34,866 INFO Corpus: 29938 texts
2026-04-05 02:11:34,870 INFO Model: meta-llama/Llama-3.1-70B-Instruct
2026-04-05 02:48:18,430 INFO   23600/29938 (78.8%) | 10.7 texts/sec | ETA 10 min | errors=0 fallbacks=0
2026-04-05 02:48:37,554 INFO   23800/29938 (79.5%) | 10.7 texts/sec | ETA 10 min | errors=0 fallbacks=0
2026-04-05 02:48:53,414 INFO   24000/29938 (80.2%) | 10.7 texts/sec | ETA 9 min | errors=0 fallbacks=0
2026-04-05 02:49:18,150 INFO   24200/29938 (80.8%) | 10.7 texts/sec | ETA 9 min | errors=0 fallbacks=0
2026-04-05 02:49:37,208 INFO   24400/29938 (81.5%) | 10.7 texts/sec | ETA 9 min | errors=0 fallbacks=0
2026-04-05 02:49:53,711 INFO   24600/29938 (82.2%) | 10.7 texts/sec | ETA 8 min | errors=0 fallbacks=0
2026-04-05 02:50:16,243 INFO   24800/29938 (82.8%) | 10.7 texts/sec | ETA 8 min | errors=0 fallbacks=0
2026-04-05 02:50:36,332 INFO   25000/29938 (83.5%) | 10.7 texts/sec | ETA 8 min | errors=0 fallbacks=0
2026-04-05 02:50:52,347 INFO   25200/29938 (84.2%) | 10.7 texts/sec | ETA 7 min | errors=0 fallbacks=0
2026-04-05 02:51:14,605 INFO   25400/29938 (84.8%) | 10.7 texts/sec | ETA 7 min | errors=0 fallbacks=0
2026-04-05 02:51:32,714 INFO   25600/29938 (85.5%) | 10.7 texts/sec | ETA 7 min | errors=0 fallbacks=0
2026-04-05 02:51:51,853 INFO   25800/29938 (86.2%) | 10.7 texts/sec | ETA 6 min | errors=0 fallbacks=0
2026-04-05 02:52:15,303 INFO   26000/29938 (86.8%) | 10.7 texts/sec | ETA 6 min | errors=0 fallbacks=0
2026-04-05 02:52:35,289 INFO   26200/29938 (87.5%) | 10.6 texts/sec | ETA 6 min | errors=0 fallbacks=0
2026-04-05 02:52:54,875 INFO   26400/29938 (88.2%) | 10.6 texts/sec | ETA 6 min | errors=0 fallbacks=0
2026-04-05 02:53:17,314 INFO   26600/29938 (88.9%) | 10.6 texts/sec | ETA 5 min | errors=0 fallbacks=0
2026-04-05 02:53:34,446 INFO   26800/29938 (89.5%) | 10.6 texts/sec | ETA 5 min | errors=0 fallbacks=0
2026-04-05 02:53:50,430 INFO   27000/29938 (90.2%) | 10.6 texts/sec | ETA 5 min | errors=0 fallbacks=0
2026-04-05 02:54:06,193 INFO   27200/29938 (90.9%) | 10.7 texts/sec | ETA 4 min | errors=0 fallbacks=0
2026-04-05 02:54:22,053 INFO   27400/29938 (91.5%) | 10.7 texts/sec | ETA 4 min | errors=0 fallbacks=0
2026-04-05 02:54:38,533 INFO   27600/29938 (92.2%) | 10.7 texts/sec | ETA 4 min | errors=0 fallbacks=0
2026-04-05 02:54:54,960 INFO   27800/29938 (92.9%) | 10.7 texts/sec | ETA 3 min | errors=0 fallbacks=0
2026-04-05 02:55:10,530 INFO   28000/29938 (93.5%) | 10.7 texts/sec | ETA 3 min | errors=0 fallbacks=0
2026-04-05 02:55:28,601 INFO   28200/29938 (94.2%) | 10.7 texts/sec | ETA 3 min | errors=0 fallbacks=0
2026-04-05 02:55:47,040 INFO   28400/29938 (94.9%) | 10.7 texts/sec | ETA 2 min | errors=0 fallbacks=0
2026-04-05 02:56:04,486 INFO   28600/29938 (95.5%) | 10.7 texts/sec | ETA 2 min | errors=0 fallbacks=0
2026-04-05 02:56:27,106 INFO   28800/29938 (96.2%) | 10.7 texts/sec | ETA 2 min | errors=0 fallbacks=0
2026-04-05 02:56:42,713 INFO   29000/29938 (96.9%) | 10.7 texts/sec | ETA 1 min | errors=0 fallbacks=0
2026-04-05 02:57:05,631 INFO   29200/29938 (97.5%) | 10.7 texts/sec | ETA 1 min | errors=0 fallbacks=0
2026-04-05 02:57:24,718 INFO   29400/29938 (98.2%) | 10.7 texts/sec | ETA 1 min | errors=0 fallbacks=0
2026-04-05 02:57:42,126 INFO   29600/29938 (98.9%) | 10.7 texts/sec | ETA 1 min | errors=0 fallbacks=0
2026-04-05 02:58:02,228 INFO   29800/29938 (99.5%) | 10.7 texts/sec | ETA 0 min | errors=0 fallbacks=0
2026-04-05 02:58:17,810 INFO   29938/29938 (100.0%) | 10.7 texts/sec | ETA 0 min | errors=0 fallbacks=0
2026-04-05 02:58:18,114 INFO 
Saved: data/corpus_labeled.parquet
2026-04-05 02:58:18,114 INFO 
============================================================
2026-04-05 02:58:18,114 INFO ANNOTATION SUMMARY
2026-04-05 02:58:18,114 INFO ============================================================
2026-04-05 02:58:18,114 INFO Total: 29938
2026-04-05 02:58:18,116 INFO Status: {'ok': 29938}
2026-04-05 02:58:18,116 INFO 
Context:
2026-04-05 02:58:18,117 INFO   academic_science    :  7799 (26.1%)
2026-04-05 02:58:18,117 INFO   war_conflict        :  6970 (23.3%)
2026-04-05 02:58:18,117 INFO   politics            :  3160 (10.6%)
2026-04-05 02:58:18,117 INFO   travel_tourism      :  2463 (8.2%)
2026-04-05 02:58:18,117 INFO   history             :  2115 (7.1%)
2026-04-05 02:58:18,117 INFO   general_news        :  2113 (7.1%)
2026-04-05 02:58:18,117 INFO   sports              :  1909 (6.4%)
2026-04-05 02:58:18,117 INFO   culture_arts        :  1684 (5.6%)
2026-04-05 02:58:18,117 INFO   food_cuisine        :  1127 (3.8%)
2026-04-05 02:58:18,117 INFO   business_economy    :   596 (2.0%)
2026-04-05 02:58:18,117 INFO   crime               :     1 (0.0%)
2026-04-05 02:58:18,117 INFO   environment         :     1 (0.0%)
2026-04-05 02:58:18,117 INFO 
Sentiment by variant:
2026-04-05 02:58:18,136 INFO   russian: mean_score=-0.033 n=14339
2026-04-05 02:58:18,176 INFO   ukrainian: mean_score=0.003 n=15599
