date,article,views,label,variant
2024-10-03,Chernobyl,1184,Chernobyl (city),ukrainian
2024-10-04,Chernobyl,1396,Chernobyl (city),ukrainian
2024-10-05,Chernobyl,1097,Chernobyl (city),ukrainian
2024-10-06,Chernobyl,1086,Chernobyl (city),ukrainian
2024-10-07,Chernobyl,1263,Chernobyl (city),ukrainian
2024-10-08,Chernobyl,1139,Chernobyl (city),ukrainian
2024-10-09,Chernobyl,1236,Chernobyl (city),ukrainian
2024-10-10,Chernobyl,1131,Chernobyl (city),ukrainian
2024-10-11,Chernobyl,999,Chernobyl (city),ukrainian
2024-10-12,Chernobyl,1108,Chernobyl (city),ukrainian
2024-10-13,Chernobyl,1316,Chernobyl (city),ukrainian
2024-10-14,Chernobyl,1306,Chernobyl (city),ukrainian
2024-10-15,Chernobyl,1644,Chernobyl (city),ukrainian
2024-10-16,Chernobyl,1471,Chernobyl (city),ukrainian
2024-10-17,Chernobyl,1316,Chernobyl (city),ukrainian
2024-10-18,Chernobyl,1174,Chernobyl (city),ukrainian
2024-10-19,Chernobyl,1223,Chernobyl (city),ukrainian
2024-10-20,Chernobyl,1166,Chernobyl (city),ukrainian
2024-10-21,Chernobyl,1101,Chernobyl (city),ukrainian
2024-10-22,Chernobyl,1203,Chernobyl (city),ukrainian
2024-10-23,Chernobyl,1327,Chernobyl (city),ukrainian
2024-10-24,Chernobyl,1276,Chernobyl (city),ukrainian
2024-10-25,Chernobyl,1157,Chernobyl (city),ukrainian
2024-10-26,Chernobyl,1148,Chernobyl (city),ukrainian
2024-10-27,Chernobyl,1252,Chernobyl (city),ukrainian
2024-10-28,Chernobyl,1205,Chernobyl (city),ukrainian
2024-10-29,Chernobyl,1140,Chernobyl (city),ukrainian
2024-10-30,Chernobyl,1279,Chernobyl (city),ukrainian
2024-10-31,Chernobyl,1112,Chernobyl (city),ukrainian
2024-11-01,Chernobyl,1302,Chernobyl (city),ukrainian
2024-11-02,Chernobyl,1431,Chernobyl (city),ukrainian
2024-11-03,Chernobyl,1247,Chernobyl (city),ukrainian
2024-11-04,Chernobyl,1535,Chernobyl (city),ukrainian
2024-11-05,Chernobyl,1321,Chernobyl (city),ukrainian
2024-11-06,Chernobyl,1186,Chernobyl (city),ukrainian
2024-11-07,Chernobyl,1387,Chernobyl (city),ukrainian
2024-11-08,Chernobyl,1502,Chernobyl (city),ukrainian
2024-11-09,Chernobyl,1277,Chernobyl (city),ukrainian
2024-11-10,Chernobyl,1421,Chernobyl (city),ukrainian
2024-11-11,Chernobyl,1844,Chernobyl (city),ukrainian
2024-11-12,Chernobyl,1863,Chernobyl (city),ukrainian
2024-11-13,Chernobyl,1674,Chernobyl (city),ukrainian
2024-11-14,Chernobyl,1541,Chernobyl (city),ukrainian
2024-11-15,Chernobyl,1523,Chernobyl (city),ukrainian
2024-11-16,Chernobyl,1269,Chernobyl (city),ukrainian
2024-11-17,Chernobyl,1381,Chernobyl (city),ukrainian
2024-11-18,Chernobyl,1608,Chernobyl (city),ukrainian
2024-11-19,Chernobyl,1819,Chernobyl (city),ukrainian
2024-11-20,Chernobyl,3293,Chernobyl (city),ukrainian
2024-11-21,Chernobyl,3515,Chernobyl (city),ukrainian
2024-11-22,Chernobyl,2753,Chernobyl (city),ukrainian
2024-11-23,Chernobyl,2274,Chernobyl (city),ukrainian
2024-11-24,Chernobyl,2278,Chernobyl (city),ukrainian
2024-11-25,Chernobyl,2087,Chernobyl (city),ukrainian
2024-11-26,Chernobyl,2108,Chernobyl (city),ukrainian
2024-11-27,Chernobyl,1877,Chernobyl (city),ukrainian
2024-11-28,Chernobyl,1997,Chernobyl (city),ukrainian
2024-11-29,Chernobyl,1953,Chernobyl (city),ukrainian
2024-11-30,Chernobyl,1723,Chernobyl (city),ukrainian
2024-12-01,Chernobyl,1706,Chernobyl (city),ukrainian
2024-12-02,Chernobyl,2038,Chernobyl (city),ukrainian
2024-12-03,Chernobyl,1720,Chernobyl (city),ukrainian
2024-12-04,Chernobyl,2023,Chernobyl (city),ukrainian
2024-12-05,Chernobyl,1683,Chernobyl (city),ukrainian
2024-12-06,Chernobyl,1769,Chernobyl (city),ukrainian
2024-12-07,Chernobyl,1586,Chernobyl (city),ukrainian
2024-12-08,Chernobyl,1840,Chernobyl (city),ukrainian
2024-12-09,Chernobyl,2081,Chernobyl (city),ukrainian
2024-12-10,Chernobyl,1850,Chernobyl (city),ukrainian
2024-12-11,Chernobyl,1883,Chernobyl (city),ukrainian
2024-12-12,Chernobyl,1847,Chernobyl (city),ukrainian
2024-12-13,Chernobyl,1871,Chernobyl (city),ukrainian
2024-12-14,Chernobyl,1753,Chernobyl (city),ukrainian
2024-12-15,Chernobyl,1694,Chernobyl (city),ukrainian
2024-12-16,Chernobyl,1756,Chernobyl (city),ukrainian
2024-12-17,Chernobyl,1679,Chernobyl (city),ukrainian
2024-12-18,Chernobyl,1560,Chernobyl (city),ukrainian
2024-12-19,Chernobyl,1694,Chernobyl (city),ukrainian
2024-12-20,Chernobyl,1338,Chernobyl (city),ukrainian
2024-12-21,Chernobyl,1318,Chernobyl (city),ukrainian
2024-12-22,Chernobyl,1415,Chernobyl (city),ukrainian
2024-12-23,Chernobyl,1255,Chernobyl (city),ukrainian
2024-12-24,Chernobyl,1182,Chernobyl (city),ukrainian
2024-12-25,Chernobyl,1152,Chernobyl (city),ukrainian
2024-12-26,Chernobyl,1268,Chernobyl (city),ukrainian
2024-12-27,Chernobyl,1397,Chernobyl (city),ukrainian
2024-12-28,Chernobyl,1515,Chernobyl (city),ukrainian
2024-12-29,Chernobyl,1792,Chernobyl (city),ukrainian
2024-12-30,Chernobyl,1599,Chernobyl (city),ukrainian
2024-12-31,Chernobyl,1444,Chernobyl (city),ukrainian
2025-01-01,Chernobyl,1601,Chernobyl (city),ukrainian
2025-01-02,Chernobyl,1665,Chernobyl (city),ukrainian
2025-01-03,Chernobyl,1624,Chernobyl (city),ukrainian
2025-01-04,Chernobyl,1702,Chernobyl (city),ukrainian
2025-01-05,Chernobyl,1715,Chernobyl (city),ukrainian
2025-01-06,Chernobyl,1811,Chernobyl (city),ukrainian
2025-01-07,Chernobyl,1755,Chernobyl (city),ukrainian
2025-01-08,Chernobyl,1662,Chernobyl (city),ukrainian
2025-01-09,Chernobyl,1691,Chernobyl (city),ukrainian
2025-01-10,Chernobyl,1715,Chernobyl (city),ukrainian
2025-01-11,Chernobyl,1726,Chernobyl (city),ukrainian
2025-01-12,Chernobyl,1744,Chernobyl (city),ukrainian
2025-01-13,Chernobyl,1801,Chernobyl (city),ukrainian
2025-01-14,Chernobyl,1806,Chernobyl (city),ukrainian
2025-01-15,Chernobyl,1609,Chernobyl (city),ukrainian
2025-01-16,Chernobyl,1613,Chernobyl (city),ukrainian
2025-01-17,Chernobyl,1890,Chernobyl (city),ukrainian
2025-01-18,Chernobyl,1908,Chernobyl (city),ukrainian
2025-01-19,Chernobyl,1935,Chernobyl (city),ukrainian
2025-01-20,Chernobyl,1773,Chernobyl (city),ukrainian
2025-01-21,Chernobyl,1741,Chernobyl (city),ukrainian
2025-01-22,Chernobyl,1718,Chernobyl (city),ukrainian
2025-01-23,Chernobyl,1840,Chernobyl (city),ukrainian
2025-01-24,Chernobyl,1692,Chernobyl (city),ukrainian
2025-01-25,Chernobyl,1680,Chernobyl (city),ukrainian
2025-01-26,Chernobyl,1818,Chernobyl (city),ukrainian
2025-01-27,Chernobyl,1772,Chernobyl (city),ukrainian
2025-01-28,Chernobyl,1841,Chernobyl (city),ukrainian
2025-01-29,Chernobyl,1752,Chernobyl (city),ukrainian
2025-01-30,Chernobyl,1643,Chernobyl (city),ukrainian
2025-01-31,Chernobyl,1587,Chernobyl (city),ukrainian
