date,article,views,label,variant
2024-09-19,Igor_Sikorsky,485,Igor Sikorsky,russian
2024-09-20,Igor_Sikorsky,522,Igor Sikorsky,russian
2024-09-21,Igor_Sikorsky,469,Igor Sikorsky,russian
2024-09-22,Igor_Sikorsky,492,Igor Sikorsky,russian
2024-09-23,Igor_Sikorsky,518,Igor Sikorsky,russian
2024-09-24,Igor_Sikorsky,480,Igor Sikorsky,russian
2024-09-25,Igor_Sikorsky,483,Igor Sikorsky,russian
2024-09-26,Igor_Sikorsky,451,Igor Sikorsky,russian
2024-09-27,Igor_Sikorsky,437,Igor Sikorsky,russian
2024-09-28,Igor_Sikorsky,468,Igor Sikorsky,russian
2024-09-29,Igor_Sikorsky,426,Igor Sikorsky,russian
2024-09-30,Igor_Sikorsky,497,Igor Sikorsky,russian
2024-10-01,Igor_Sikorsky,409,Igor Sikorsky,russian
2024-10-02,Igor_Sikorsky,468,Igor Sikorsky,russian
2024-10-03,Igor_Sikorsky,492,Igor Sikorsky,russian
2024-10-04,Igor_Sikorsky,450,Igor Sikorsky,russian
2024-10-05,Igor_Sikorsky,487,Igor Sikorsky,russian
2024-10-06,Igor_Sikorsky,485,Igor Sikorsky,russian
2024-10-07,Igor_Sikorsky,548,Igor Sikorsky,russian
2024-10-08,Igor_Sikorsky,530,Igor Sikorsky,russian
2024-10-09,Igor_Sikorsky,695,Igor Sikorsky,russian
2024-10-10,Igor_Sikorsky,541,Igor Sikorsky,russian
2024-10-11,Igor_Sikorsky,489,Igor Sikorsky,russian
2024-10-12,Igor_Sikorsky,485,Igor Sikorsky,russian
2024-10-13,Igor_Sikorsky,493,Igor Sikorsky,russian
2024-10-14,Igor_Sikorsky,455,Igor Sikorsky,russian
2024-10-15,Igor_Sikorsky,489,Igor Sikorsky,russian
2024-10-16,Igor_Sikorsky,462,Igor Sikorsky,russian
2024-10-17,Igor_Sikorsky,498,Igor Sikorsky,russian
2024-10-18,Igor_Sikorsky,418,Igor Sikorsky,russian
2024-10-19,Igor_Sikorsky,450,Igor Sikorsky,russian
2024-10-20,Igor_Sikorsky,466,Igor Sikorsky,russian
2024-10-21,Igor_Sikorsky,455,Igor Sikorsky,russian
2024-10-22,Igor_Sikorsky,598,Igor Sikorsky,russian
2024-10-23,Igor_Sikorsky,525,Igor Sikorsky,russian
2024-10-24,Igor_Sikorsky,541,Igor Sikorsky,russian
2024-10-25,Igor_Sikorsky,488,Igor Sikorsky,russian
2024-10-26,Igor_Sikorsky,590,Igor Sikorsky,russian
2024-10-27,Igor_Sikorsky,493,Igor Sikorsky,russian
2024-10-28,Igor_Sikorsky,494,Igor Sikorsky,russian
2024-10-29,Igor_Sikorsky,537,Igor Sikorsky,russian
2024-10-30,Igor_Sikorsky,486,Igor Sikorsky,russian
2024-10-31,Igor_Sikorsky,427,Igor Sikorsky,russian
2024-11-01,Igor_Sikorsky,466,Igor Sikorsky,russian
2024-11-02,Igor_Sikorsky,391,Igor Sikorsky,russian
2024-11-03,Igor_Sikorsky,453,Igor Sikorsky,russian
2024-11-04,Igor_Sikorsky,481,Igor Sikorsky,russian
2024-11-05,Igor_Sikorsky,444,Igor Sikorsky,russian
2024-11-06,Igor_Sikorsky,397,Igor Sikorsky,russian
2024-11-07,Igor_Sikorsky,469,Igor Sikorsky,russian
2024-11-08,Igor_Sikorsky,512,Igor Sikorsky,russian
2024-11-09,Igor_Sikorsky,463,Igor Sikorsky,russian
2024-11-10,Igor_Sikorsky,437,Igor Sikorsky,russian
2024-11-11,Igor_Sikorsky,480,Igor Sikorsky,russian
2024-11-12,Igor_Sikorsky,516,Igor Sikorsky,russian
2024-11-13,Igor_Sikorsky,544,Igor Sikorsky,russian
2024-11-14,Igor_Sikorsky,489,Igor Sikorsky,russian
2024-11-15,Igor_Sikorsky,452,Igor Sikorsky,russian
2024-11-16,Igor_Sikorsky,486,Igor Sikorsky,russian
2024-11-17,Igor_Sikorsky,520,Igor Sikorsky,russian
2024-11-18,Igor_Sikorsky,520,Igor Sikorsky,russian
2024-11-19,Igor_Sikorsky,503,Igor Sikorsky,russian
2024-11-20,Igor_Sikorsky,491,Igor Sikorsky,russian
2024-11-21,Igor_Sikorsky,508,Igor Sikorsky,russian
2024-11-22,Igor_Sikorsky,581,Igor Sikorsky,russian
2024-11-23,Igor_Sikorsky,480,Igor Sikorsky,russian
2024-11-24,Igor_Sikorsky,467,Igor Sikorsky,russian
2024-11-25,Igor_Sikorsky,481,Igor Sikorsky,russian
2024-11-26,Igor_Sikorsky,505,Igor Sikorsky,russian
2024-11-27,Igor_Sikorsky,427,Igor Sikorsky,russian
2024-11-28,Igor_Sikorsky,433,Igor Sikorsky,russian
2024-11-29,Igor_Sikorsky,452,Igor Sikorsky,russian
2024-11-30,Igor_Sikorsky,454,Igor Sikorsky,russian
2024-12-01,Igor_Sikorsky,496,Igor Sikorsky,russian
2024-12-02,Igor_Sikorsky,511,Igor Sikorsky,russian
2024-12-03,Igor_Sikorsky,459,Igor Sikorsky,russian
2024-12-04,Igor_Sikorsky,497,Igor Sikorsky,russian
