date,article,views,label,variant
2024-08-30,Feodosiia,1,Feodosiia,ukrainian
2024-08-31,Feodosiia,1,Feodosiia,ukrainian
2024-09-01,Feodosiia,1,Feodosiia,ukrainian
2024-09-02,Feodosiia,2,Feodosiia,ukrainian
2024-09-03,Feodosiia,2,Feodosiia,ukrainian
2024-09-04,Feodosiia,4,Feodosiia,ukrainian
2024-09-05,Feodosiia,3,Feodosiia,ukrainian
2024-09-06,Feodosiia,3,Feodosiia,ukrainian
2024-09-07,Feodosiia,1,Feodosiia,ukrainian
2024-09-08,Feodosiia,4,Feodosiia,ukrainian
2024-09-09,Feodosiia,2,Feodosiia,ukrainian
2024-09-11,Feodosiia,3,Feodosiia,ukrainian
2024-09-12,Feodosiia,1,Feodosiia,ukrainian
2024-09-13,Feodosiia,1,Feodosiia,ukrainian
2024-09-15,Feodosiia,1,Feodosiia,ukrainian
2024-09-17,Feodosiia,4,Feodosiia,ukrainian
2024-09-18,Feodosiia,4,Feodosiia,ukrainian
2024-09-20,Feodosiia,2,Feodosiia,ukrainian
2024-09-22,Feodosiia,3,Feodosiia,ukrainian
2024-09-23,Feodosiia,1,Feodosiia,ukrainian
2024-09-25,Feodosiia,1,Feodosiia,ukrainian
2024-09-27,Feodosiia,1,Feodosiia,ukrainian
2024-09-28,Feodosiia,1,Feodosiia,ukrainian
2024-10-04,Feodosiia,1,Feodosiia,ukrainian
2024-10-06,Feodosiia,2,Feodosiia,ukrainian
2024-10-10,Feodosiia,1,Feodosiia,ukrainian
2024-10-11,Feodosiia,1,Feodosiia,ukrainian
2024-10-12,Feodosiia,2,Feodosiia,ukrainian
2024-10-13,Feodosiia,1,Feodosiia,ukrainian
2024-10-14,Feodosiia,1,Feodosiia,ukrainian
2024-10-15,Feodosiia,3,Feodosiia,ukrainian
2024-10-16,Feodosiia,4,Feodosiia,ukrainian
2024-10-19,Feodosiia,1,Feodosiia,ukrainian
2024-10-20,Feodosiia,1,Feodosiia,ukrainian
2024-10-22,Feodosiia,2,Feodosiia,ukrainian
2024-10-23,Feodosiia,1,Feodosiia,ukrainian
2024-10-25,Feodosiia,3,Feodosiia,ukrainian
2024-10-26,Feodosiia,2,Feodosiia,ukrainian
2024-10-27,Feodosiia,1,Feodosiia,ukrainian
2024-10-28,Feodosiia,3,Feodosiia,ukrainian
2024-10-29,Feodosiia,3,Feodosiia,ukrainian
2024-10-30,Feodosiia,2,Feodosiia,ukrainian
2024-10-31,Feodosiia,2,Feodosiia,ukrainian
2024-11-01,Feodosiia,2,Feodosiia,ukrainian
2024-11-02,Feodosiia,1,Feodosiia,ukrainian
2024-11-03,Feodosiia,2,Feodosiia,ukrainian
2024-11-05,Feodosiia,1,Feodosiia,ukrainian
2024-11-06,Feodosiia,1,Feodosiia,ukrainian
2024-11-07,Feodosiia,1,Feodosiia,ukrainian
2024-11-08,Feodosiia,1,Feodosiia,ukrainian
2024-11-09,Feodosiia,1,Feodosiia,ukrainian
2024-11-10,Feodosiia,3,Feodosiia,ukrainian
2024-11-11,Feodosiia,3,Feodosiia,ukrainian
2024-11-12,Feodosiia,1,Feodosiia,ukrainian
2024-11-13,Feodosiia,2,Feodosiia,ukrainian
2024-11-14,Feodosiia,1,Feodosiia,ukrainian
2024-11-15,Feodosiia,1,Feodosiia,ukrainian
2024-11-16,Feodosiia,4,Feodosiia,ukrainian
2024-11-17,Feodosiia,3,Feodosiia,ukrainian
2024-11-18,Feodosiia,2,Feodosiia,ukrainian
2024-11-19,Feodosiia,2,Feodosiia,ukrainian
2024-11-20,Feodosiia,3,Feodosiia,ukrainian
2024-11-21,Feodosiia,1,Feodosiia,ukrainian
2024-11-22,Feodosiia,1,Feodosiia,ukrainian
2024-11-23,Feodosiia,2,Feodosiia,ukrainian
2024-11-24,Feodosiia,1,Feodosiia,ukrainian
2024-11-26,Feodosiia,4,Feodosiia,ukrainian
2024-11-27,Feodosiia,2,Feodosiia,ukrainian
2024-11-28,Feodosiia,5,Feodosiia,ukrainian
2024-11-29,Feodosiia,2,Feodosiia,ukrainian
2024-11-30,Feodosiia,2,Feodosiia,ukrainian
2024-12-01,Feodosiia,3,Feodosiia,ukrainian
2024-12-02,Feodosiia,3,Feodosiia,ukrainian
2024-12-03,Feodosiia,1,Feodosiia,ukrainian
2024-12-04,Feodosiia,1,Feodosiia,ukrainian
2024-12-06,Feodosiia,11,Feodosiia,ukrainian
2024-12-07,Feodosiia,1,Feodosiia,ukrainian
2024-12-08,Feodosiia,2,Feodosiia,ukrainian
2024-12-10,Feodosiia,1,Feodosiia,ukrainian
2024-12-11,Feodosiia,3,Feodosiia,ukrainian
2024-12-12,Feodosiia,2,Feodosiia,ukrainian
2024-12-13,Feodosiia,1,Feodosiia,ukrainian
2024-12-14,Feodosiia,1,Feodosiia,ukrainian
2024-12-15,Feodosiia,1,Feodosiia,ukrainian
2024-12-16,Feodosiia,1,Feodosiia,ukrainian
2024-12-17,Feodosiia,2,Feodosiia,ukrainian
2024-12-18,Feodosiia,2,Feodosiia,ukrainian
2024-12-19,Feodosiia,2,Feodosiia,ukrainian
2024-12-20,Feodosiia,5,Feodosiia,ukrainian
2024-12-22,Feodosiia,1,Feodosiia,ukrainian
2024-12-23,Feodosiia,1,Feodosiia,ukrainian
2024-12-24,Feodosiia,2,Feodosiia,ukrainian
2024-12-25,Feodosiia,1,Feodosiia,ukrainian
2024-12-26,Feodosiia,2,Feodosiia,ukrainian
2024-12-27,Feodosiia,1,Feodosiia,ukrainian
2024-12-28,Feodosiia,3,Feodosiia,ukrainian
2024-12-29,Feodosiia,2,Feodosiia,ukrainian
2025-01-05,Feodosiia,1,Feodosiia,ukrainian
2025-01-06,Feodosiia,1,Feodosiia,ukrainian
2025-01-07,Feodosiia,2,Feodosiia,ukrainian
2025-01-08,Feodosiia,2,Feodosiia,ukrainian
2025-01-09,Feodosiia,1,Feodosiia,ukrainian
2025-01-10,Feodosiia,3,Feodosiia,ukrainian
2025-01-11,Feodosiia,1,Feodosiia,ukrainian
2025-01-12,Feodosiia,2,Feodosiia,ukrainian
2025-01-13,Feodosiia,1,Feodosiia,ukrainian
2025-01-14,Feodosiia,1,Feodosiia,ukrainian
2025-01-15,Feodosiia,1,Feodosiia,ukrainian
2025-01-16,Feodosiia,1,Feodosiia,ukrainian
2025-01-19,Feodosiia,1,Feodosiia,ukrainian
2025-01-21,Feodosiia,2,Feodosiia,ukrainian
2025-01-22,Feodosiia,2,Feodosiia,ukrainian
2025-01-23,Feodosiia,1,Feodosiia,ukrainian
2025-01-24,Feodosiia,1,Feodosiia,ukrainian
2025-01-26,Feodosiia,1,Feodosiia,ukrainian
2025-01-27,Feodosiia,1,Feodosiia,ukrainian
2025-01-29,Feodosiia,2,Feodosiia,ukrainian
2025-02-02,Feodosiia,1,Feodosiia,ukrainian
2025-02-03,Feodosiia,2,Feodosiia,ukrainian
2025-02-04,Feodosiia,3,Feodosiia,ukrainian
2025-02-05,Feodosiia,2,Feodosiia,ukrainian
2025-02-06,Feodosiia,1,Feodosiia,ukrainian
2025-02-11,Feodosiia,1,Feodosiia,ukrainian
2025-02-12,Feodosiia,1,Feodosiia,ukrainian
2025-02-13,Feodosiia,2,Feodosiia,ukrainian
2025-02-17,Feodosiia,1,Feodosiia,ukrainian
2025-02-21,Feodosiia,1,Feodosiia,ukrainian
2025-02-22,Feodosiia,1,Feodosiia,ukrainian
2025-02-23,Feodosiia,2,Feodosiia,ukrainian
2025-02-27,Feodosiia,1,Feodosiia,ukrainian
2025-02-28,Feodosiia,1,Feodosiia,ukrainian
2025-03-02,Feodosiia,1,Feodosiia,ukrainian
2025-03-06,Feodosiia,1,Feodosiia,ukrainian
2025-03-07,Feodosiia,1,Feodosiia,ukrainian
2025-03-11,Feodosiia,3,Feodosiia,ukrainian
2025-03-12,Feodosiia,1,Feodosiia,ukrainian
2025-03-13,Feodosiia,2,Feodosiia,ukrainian
2025-03-16,Feodosiia,1,Feodosiia,ukrainian
2025-03-17,Feodosiia,1,Feodosiia,ukrainian
2025-03-18,Feodosiia,3,Feodosiia,ukrainian
2025-03-19,Feodosiia,1,Feodosiia,ukrainian
2025-03-20,Feodosiia,1,Feodosiia,ukrainian
2025-03-21,Feodosiia,1,Feodosiia,ukrainian
2025-03-22,Feodosiia,1,Feodosiia,ukrainian
2025-03-23,Feodosiia,1,Feodosiia,ukrainian
2025-03-24,Feodosiia,1,Feodosiia,ukrainian
2025-03-25,Feodosiia,1,Feodosiia,ukrainian
2025-03-30,Feodosiia,1,Feodosiia,ukrainian
2025-04-04,Feodosiia,1,Feodosiia,ukrainian
2025-04-05,Feodosiia,1,Feodosiia,ukrainian
2025-04-06,Feodosiia,1,Feodosiia,ukrainian
2025-04-08,Feodosiia,1,Feodosiia,ukrainian
2025-04-09,Feodosiia,1,Feodosiia,ukrainian
2025-04-11,Feodosiia,6,Feodosiia,ukrainian
2025-04-12,Feodosiia,1,Feodosiia,ukrainian
2025-04-16,Feodosiia,1,Feodosiia,ukrainian
2025-04-18,Feodosiia,1,Feodosiia,ukrainian
