date,article,views,label,variant
2024-12-25,Kiev,328,Russian-derived search,russian
2024-12-26,Kiev,317,Russian-derived search,russian
2024-12-27,Kiev,334,Russian-derived search,russian
2024-12-28,Kiev,346,Russian-derived search,russian
2024-12-29,Kiev,380,Russian-derived search,russian
2024-12-30,Kiev,323,Russian-derived search,russian
2024-12-31,Kiev,307,Russian-derived search,russian
2025-01-01,Kiev,316,Russian-derived search,russian
2025-01-02,Kiev,340,Russian-derived search,russian
2025-01-03,Kiev,335,Russian-derived search,russian
2025-01-04,Kiev,330,Russian-derived search,russian
2025-01-05,Kiev,384,Russian-derived search,russian
2025-01-06,Kiev,348,Russian-derived search,russian
2025-01-07,Kiev,324,Russian-derived search,russian
2025-01-08,Kiev,412,Russian-derived search,russian
2025-01-09,Kiev,360,Russian-derived search,russian
2025-01-10,Kiev,354,Russian-derived search,russian
2025-01-11,Kiev,362,Russian-derived search,russian
2025-01-12,Kiev,405,Russian-derived search,russian
2025-01-13,Kiev,636,Russian-derived search,russian
2025-01-14,Kiev,341,Russian-derived search,russian
2025-01-15,Kiev,350,Russian-derived search,russian
2025-01-16,Kiev,338,Russian-derived search,russian
2025-01-17,Kiev,442,Russian-derived search,russian
2025-01-18,Kiev,342,Russian-derived search,russian
2025-01-19,Kiev,319,Russian-derived search,russian
2025-01-20,Kiev,322,Russian-derived search,russian
2025-01-21,Kiev,419,Russian-derived search,russian
2025-01-22,Kiev,360,Russian-derived search,russian
2025-01-23,Kiev,397,Russian-derived search,russian
2025-01-24,Kiev,350,Russian-derived search,russian
2025-01-25,Kiev,339,Russian-derived search,russian
2025-01-26,Kiev,390,Russian-derived search,russian
2025-01-27,Kiev,339,Russian-derived search,russian
2025-01-28,Kiev,336,Russian-derived search,russian
2025-01-29,Kiev,357,Russian-derived search,russian
2025-01-30,Kiev,422,Russian-derived search,russian
2025-01-31,Kiev,448,Russian-derived search,russian
2025-02-01,Kiev,394,Russian-derived search,russian
2025-02-02,Kiev,452,Russian-derived search,russian
2025-02-03,Kiev,472,Russian-derived search,russian
2025-02-04,Kiev,396,Russian-derived search,russian
2025-02-05,Kiev,549,Russian-derived search,russian
2025-02-06,Kiev,434,Russian-derived search,russian
2025-02-07,Kiev,406,Russian-derived search,russian
2025-02-08,Kiev,359,Russian-derived search,russian
2025-02-09,Kiev,409,Russian-derived search,russian
2025-02-10,Kiev,373,Russian-derived search,russian
2025-02-11,Kiev,371,Russian-derived search,russian
2025-02-12,Kiev,345,Russian-derived search,russian
2025-02-13,Kiev,417,Russian-derived search,russian
2025-02-14,Kiev,397,Russian-derived search,russian
2025-02-15,Kiev,427,Russian-derived search,russian
2025-02-16,Kiev,429,Russian-derived search,russian
2025-02-17,Kiev,424,Russian-derived search,russian
2025-02-18,Kiev,440,Russian-derived search,russian
2025-02-19,Kiev,478,Russian-derived search,russian
2025-02-20,Kiev,423,Russian-derived search,russian
2025-02-21,Kiev,455,Russian-derived search,russian
2025-02-22,Kiev,467,Russian-derived search,russian
2025-02-23,Kiev,470,Russian-derived search,russian
2025-02-24,Kiev,440,Russian-derived search,russian
2025-02-25,Kiev,457,Russian-derived search,russian
2025-02-26,Kiev,459,Russian-derived search,russian
2025-02-27,Kiev,455,Russian-derived search,russian
2025-02-28,Kiev,1623,Russian-derived search,russian
2025-03-01,Kiev,632,Russian-derived search,russian
2025-03-02,Kiev,567,Russian-derived search,russian
2025-03-03,Kiev,576,Russian-derived search,russian
2025-03-04,Kiev,566,Russian-derived search,russian
2025-03-05,Kiev,535,Russian-derived search,russian
2025-03-06,Kiev,534,Russian-derived search,russian
2025-03-07,Kiev,518,Russian-derived search,russian
2025-03-08,Kiev,533,Russian-derived search,russian
2025-03-09,Kiev,1704,Russian-derived search,russian
2025-03-10,Kiev,528,Russian-derived search,russian
2025-03-11,Kiev,446,Russian-derived search,russian
2025-03-12,Kiev,476,Russian-derived search,russian
2025-03-13,Kiev,482,Russian-derived search,russian
2025-03-14,Kiev,418,Russian-derived search,russian
2025-03-15,Kiev,435,Russian-derived search,russian
2025-03-16,Kiev,440,Russian-derived search,russian
2025-03-17,Kiev,377,Russian-derived search,russian
2025-03-18,Kiev,375,Russian-derived search,russian
2025-03-19,Kiev,359,Russian-derived search,russian
2025-03-20,Kiev,375,Russian-derived search,russian
2025-03-21,Kiev,340,Russian-derived search,russian
2025-03-22,Kiev,356,Russian-derived search,russian
2025-03-23,Kiev,376,Russian-derived search,russian
2025-03-24,Kiev,407,Russian-derived search,russian
2025-03-25,Kiev,347,Russian-derived search,russian
2025-03-26,Kiev,424,Russian-derived search,russian
2025-03-27,Kiev,417,Russian-derived search,russian
2025-03-28,Kiev,438,Russian-derived search,russian
2025-03-29,Kiev,350,Russian-derived search,russian
2025-03-30,Kiev,363,Russian-derived search,russian
2025-03-31,Kiev,468,Russian-derived search,russian
2025-04-01,Kiev,389,Russian-derived search,russian
